,label,text
161,tuberculosis,"I keep spitting up blood, and I’ve got a persistent pain in my chest. I’m losing weight too."
162,tuberculosis,"Fever, fatigue, and a cough that won’t stop. I feel like I’ve got something serious going on."
163,tuberculosis,"My chest x-ray looked odd. I’ve been coughing up blood and losing weight."
164,tuberculosis,"I’ve got chills, a hacking cough, and a weird pain in my upper back."
165,tuberculosis,"No appetite, no energy, and a cough that’s lasted for over a month. I feel really weak."
166,tuberculosis,"I’ve been coughing so much that my chest hurts. I also feel feverish most evenings."
167,tuberculosis,"I have a hoarse voice, chest pain, and I can’t seem to gain any weight back."
168,tuberculosis,"I sweat through my clothes at night and wake up gasping with a tight chest."
169,tuberculosis,"My cough is getting worse, and I’ve got a strange ache in my ribs when I breathe."
170,tuberculosis,"I feel sick constantly—tired, coughing, and running a low fever every day."
171,tuberculosis,"Coughing up blood this morning scared me. I’ve also had no appetite for weeks."
172,tuberculosis,"Waking up with night sweats and a painful cough has become my normal."
173,tuberculosis,"My energy is gone. I’ve lost over 10 pounds in the last month without trying."
174,tuberculosis,"I’ve been coughing for so long I can’t remember not coughing. I’m also sweating at night."
175,tuberculosis,"My cough is deep and painful, and I feel like I’m overheating even in cold weather."
176,tuberculosis,"No matter how much I rest, I feel exhausted. My chest is sore, and I cough all day."
177,tuberculosis,"There’s this strange pain under my ribs when I inhale, and I’ve had a chronic cough."
178,tuberculosis,"My lymph nodes feel swollen, and I’m having fevers every afternoon like clockwork."
179,tuberculosis,"I’m losing weight and coughing up greenish stuff. Sometimes there's blood in it too."
180,tuberculosis,"My cough is raspy and I keep getting fevers in the evening. I also feel faint at times."
181,tuberculosis,"There’s a wheezing sound when I breathe now. I’ve been sick for over a month."
182,tuberculosis,"I’ve had a low fever for weeks and my night sweats are soaking the sheets."
183,tuberculosis,"My bones ache, especially around my spine. I also have a wet, painful cough."
184,tuberculosis,"My family thinks I just have a cold, but it’s been weeks and I’m only getting worse."
185,tuberculosis,"I've been coughing up phlegm mixed with blood and I’m exhausted after basic tasks."
186,tuberculosis,"I’ve been isolating myself because I can’t stop coughing and I feel constantly unwell."
187,tuberculosis,"The fatigue is unreal. I wake up feeling like I haven’t slept at all, and my cough is nonstop."
188,tuberculosis,"My voice is hoarse, my back hurts, and my weight is dropping fast."
189,tuberculosis,"The symptoms started gradually—now I have fevers, chest pain, and a chronic cough."
190,tuberculosis,"Every breath feels labored, especially when lying down. I sweat constantly."
191,tuberculosis,"I've been coughing for so long, I can’t even laugh without pain. Fever hits every night."
192,tuberculosis,"There’s pressure in my chest, and I can feel rattling when I breathe."
193,tuberculosis,"I’ve lost my appetite completely. Everything tastes off, and I’m always tired."
194,tuberculosis,"Waking up at 3 a.m. soaked in sweat, coughing and gasping for air—it’s been weeks."
195,tuberculosis,"Sometimes it feels like someone is sitting on my chest. My energy is gone."
196,tuberculosis,"I keep a bucket nearby because I’m coughing up mucus all day. It’s exhausting."
197,tuberculosis,"I’m not hungry, and I’m coughing up yellow and red stuff. I haven’t felt well in ages."
198,tuberculosis,"I feel like I’ve aged 10 years in a month. I’m tired, coughing, and losing weight fast."
199,tuberculosis,"The cough is deep in my lungs, and I’ve been having constant low fevers and chills."
200,depression,"I feel tired all the time, even after a full night’s sleep. Nothing seems to make me happy anymore."
201,depression,"I’ve lost interest in everything I used to enjoy. I just feel numb most of the day."
202,depression,"I struggle to get out of bed in the morning, and I don’t see the point in doing anything."
203,depression,"My appetite is gone, and I’ve lost weight without trying. I just don’t feel like eating."
204,depression,"I cry for no reason, and small things make me feel overwhelmed or hopeless."
205,depression,"Everything feels heavy. I don’t want to talk to anyone, and I’d rather just be alone."
206,depression,"I feel worthless and like I’m a burden to the people around me. I can’t shake it."
207,depression,"Even though I’m surrounded by people, I feel incredibly alone."
208,depression,"I’m constantly tired and irritable. I snap at people for no reason."
209,depression,"I haven’t been able to focus at work, and my motivation is completely gone."
210,depression,"I’ve been sleeping too much lately. No matter how long I sleep, I still feel exhausted."
211,depression,"I have no energy or desire to do basic things like showering or cleaning."
212,depression,"The world feels gray and flat. I don’t feel excited about anything anymore."
213,depression,"My thoughts are dark, and I sometimes wish I just wouldn’t wake up."
214,depression,"I feel like I’m moving in slow motion all the time, physically and mentally."
215,depression,"I’ve been isolating myself and avoiding friends. I just don’t have the energy to socialize."
216,depression,"I feel empty all the time, like nothing really matters."
217,depression,"I can’t remember the last time I truly felt happy or laughed for real."
218,depression,"I have random bouts of crying throughout the day, even when nothing’s happened."
219,depression,"It’s hard to explain, but I feel disconnected from everything and everyone."
220,depression,"My body feels heavy and tired. I wake up with dread and anxiety."
221,depression,"I’m not interested in food, TV, or talking. I just want to sleep or stare at the wall."
222,depression,"I feel like a failure and I constantly replay mistakes in my head."
223,depression,"Sometimes it feels like I’m just pretending to be okay around others."
224,depression,"Even on good days, I feel a lingering sadness that never fully goes away."
225,depression,"I’ve lost track of time and days. Everything blends together."
226,depression,"I keep avoiding responsibilities because I feel overwhelmed by the simplest things."
227,depression,"Nothing seems real lately. It’s like I’m watching my life instead of living it."
228,depression,"I used to love music, but now even my favorite songs don’t move me at all."
229,depression,"I’m restless and anxious, but also too exhausted to do anything."
230,depression,"I have no self-esteem left. I hate the way I look and who I’ve become."
231,depression,"I force myself to smile in public, but I’m breaking inside."
232,depression,"I often wonder if things will ever get better, but I can’t picture it."
233,depression,"Every task feels monumental. Just brushing my teeth is a struggle."
234,depression,"The guilt I carry is crushing. I feel like everything bad is somehow my fault."
235,depression,"I used to be full of ideas and goals, but now I don’t care about anything."
236,depression,"Sleep is my only escape, but even that doesn’t feel restful anymore."
237,depression,"I constantly feel anxious, and it turns into a cycle of sadness and panic."
238,depression,"I have trouble making decisions. Even small choices stress me out."
239,depression,"I keep telling people I’m fine because I don’t want to burden them."
